posteam,down,distance_bucket,play_type,n_plays_2022,n_plays_2023,n_plays_2024,Success Rate %_2022,Success Rate %_2023,Success Rate %_2024,Success Rate %_2022→2023 Δ,Success Rate %_2023→2024 Δ,Conversion %_2022,Conversion %_2023,Conversion %_2024,Conversion %_2022→2023 Δ,Conversion %_2023→2024 Δ
SEA,3,short,run,28.0,19.0,22.0,64.29,68.42,63.63999999999999,4.1,-4.8,64.29,73.68,68.17999999999999,9.4,-5.5
SEA,3,very long,pass,37.0,37.0,32.0,13.51,16.220000000000002,21.88,2.7,5.7,13.51,10.81,9.379999999999999,-2.7,-1.4
SEA,3,very long,run,7.0,3.0,12.0,42.86,0.0,33.33,-42.9,33.3,28.57,0.0,0.0,-28.6,0.0
SEA,4,long,pass,2.0,1.0,3.0,50.0,0.0,66.67,-50.0,66.7,50.0,0.0,66.67,-50.0,66.7
SEA,4,long,run,1.0,,,0.0,,,,,0.0,,,,
SEA,4,medium,pass,4.0,3.0,2.0,50.0,0.0,100.0,-50.0,100.0,50.0,0.0,100.0,-50.0,100.0
SEA,4,medium,run,1.0,,,100.0,,,,,100.0,,,,
SEA,4,short,pass,7.0,5.0,4.0,71.43,40.0,0.0,-31.4,-40.0,71.43,40.0,0.0,-31.4,-40.0
SEA,4,short,run,5.0,6.0,10.0,80.0,66.67,60.0,-13.3,-6.7,80.0,66.67,60.0,-13.3,-6.7
SEA,4,very long,pass,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,
SEA,4,very long,run,1.0,,,0.0,,,,,0.0,,,,
SF,1,long,pass,206.0,242.0,197.0,53.879999999999995,58.26,55.33,4.4,-2.9,0.0,0.0,0.0,0.0,0.0
SF,1,long,run,273.0,269.0,215.0,38.1,43.87,33.489999999999995,5.8,-10.4,0.0,0.0,0.0,0.0,0.0
SF,1,medium,pass,4.0,3.0,9.0,50.0,66.67,33.33,16.7,-33.3,0.0,0.0,0.0,0.0,0.0
SF,1,medium,run,18.0,14.0,12.0,55.559999999999995,57.14,50.0,1.6,-7.1,0.0,0.0,0.0,0.0,0.0
SF,1,short,pass,1.0,2.0,,100.0,0.0,,-100.0,,0.0,0.0,,0.0,
SF,1,short,run,12.0,14.0,8.0,41.67,50.0,50.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0
SF,1,very long,pass,19.0,12.0,21.0,57.89,25.0,52.38,-32.9,27.4,0.0,0.0,0.0,0.0,0.0
SF,1,very long,run,6.0,6.0,5.0,50.0,33.33,60.0,-16.7,26.7,0.0,0.0,0.0,0.0,0.0
SF,2,long,pass,96.0,83.0,75.0,43.75,53.010000000000005,45.33,9.3,-7.7,0.0,0.0,0.0,0.0,0.0
SF,2,long,run,59.0,37.0,58.0,35.589999999999996,32.43,34.48,-3.2,2.0,0.0,0.0,0.0,0.0,0.0
SF,2,medium,pass,56.0,58.0,54.0,50.0,55.169999999999995,50.0,5.2,-5.2,0.0,0.0,0.0,0.0,0.0
SF,2,medium,run,66.0,71.0,56.0,37.88,46.48,60.709999999999994,8.6,14.2,0.0,0.0,0.0,0.0,0.0
SF,2,short,pass,14.0,16.0,21.0,50.0,75.0,52.38,25.0,-22.6,0.0,0.0,0.0,0.0,0.0
SF,2,short,run,57.0,67.0,31.0,54.39000000000001,64.18,54.84,9.8,-9.3,0.0,0.0,0.0,0.0,0.0
SF,2,very long,pass,43.0,54.0,27.0,46.51,37.04,48.15,-9.5,11.1,0.0,0.0,0.0,0.0,0.0
SF,2,very long,run,9.0,11.0,11.0,55.559999999999995,54.55,45.45,-1.0,-9.1,0.0,0.0,0.0,0.0,0.0
SF,3,long,pass,47.0,35.0,35.0,38.3,37.14,40.0,-1.2,2.9,38.3,34.29,37.14,-4.0,2.9
SF,3,long,run,9.0,3.0,6.0,0.0,33.33,0.0,33.3,-33.3,0.0,66.67,0.0,66.7,-66.7
SF,3,medium,pass,63.0,60.0,61.0,46.03,53.33,49.18,7.3,-4.1,46.03,53.33,49.18,7.3,-4.1
SF,3,medium,run,8.0,10.0,10.0,50.0,30.0,70.0,-20.0,40.0,37.5,30.0,70.0,-7.5,40.0
SF,3,short,pass,37.0,27.0,25.0,64.86,62.96000000000001,52.0,-1.9,-11.0,64.86,62.96000000000001,52.0,-1.9,-11.0
SF,3,short,run,42.0,39.0,24.0,66.67,79.49000000000001,66.67,12.8,-12.8,66.67,79.49000000000001,66.67,12.8,-12.8
SF,3,very long,pass,30.0,34.0,29.0,30.0,23.53,27.589999999999996,-6.5,4.1,20.0,17.65,17.24,-2.4,-0.4
SF,3,very long,run,7.0,11.0,6.0,71.43,27.27,33.33,-44.2,6.1,28.57,9.09,0.0,-19.5,-9.1
SF,4,long,pass,3.0,1.0,,0.0,100.0,,100.0,,0.0,100.0,,100.0,
SF,4,medium,pass,3.0,2.0,3.0,33.33,50.0,33.33,16.7,-16.7,33.33,50.0,33.33,16.7,-16.7
SF,4,medium,run,1.0,2.0,,0.0,50.0,,50.0,,0.0,50.0,,50.0,
SF,4,short,pass,4.0,2.0,5.0,25.0,100.0,20.0,75.0,-80.0,25.0,100.0,20.0,75.0,-80.0
SF,4,short,run,8.0,5.0,7.0,62.5,60.0,85.71,-2.5,25.7,62.5,60.0,85.71,-2.5,25.7
SF,4,very long,pass,,2.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0
TB,1,long,pass,280.0,225.0,224.0,50.36000000000001,49.78,58.93000000000001,-0.6,9.2,0.0,0.0,0.0,0.0,0.0
TB,1,long,run,198.0,229.0,246.0,30.81,27.950000000000003,41.870000000000005,-2.9,13.9,0.0,0.0,0.0,0.0,0.0
TB,1,medium,pass,5.0,4.0,7.0,60.0,0.0,71.43,-60.0,71.4,0.0,0.0,0.0,0.0,0.0
TB,1,medium,run,6.0,6.0,8.0,50.0,16.669999999999998,50.0,-33.3,33.3,0.0,0.0,0.0,0.0,0.0
TB,1,short,pass,5.0,9.0,6.0,60.0,55.559999999999995,66.67,-4.4,11.1,0.0,0.0,0.0,0.0,0.0
TB,1,short,run,5.0,6.0,8.0,40.0,66.67,37.5,26.7,-29.2,0.0,0.0,0.0,0.0,0.0
TB,1,very long,pass,10.0,9.0,16.0,40.0,33.33,50.0,-6.7,16.7,0.0,0.0,0.0,0.0,0.0
TB,1,very long,run,8.0,4.0,4.0,12.5,25.0,50.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0
TB,2,long,pass,136.0,97.0,71.0,47.79,36.08,47.89,-11.7,11.8,0.0,0.0,0.0,0.0,0.0
TB,2,long,run,29.0,50.0,41.0,34.48,24.0,26.83,-10.5,2.8,0.0,0.0,0.0,0.0,0.0
TB,2,medium,pass,84.0,69.0,74.0,52.38,47.83,43.24,-4.6,-4.6,0.0,0.0,0.0,0.0,0.0
TB,2,medium,run,31.0,63.0,60.0,32.26,38.1,46.67,5.8,8.6,0.0,0.0,0.0,0.0,0.0
TB,2,short,pass,40.0,26.0,21.0,47.5,46.150000000000006,57.14,-1.3,11.0,0.0,0.0,0.0,0.0,0.0
TB,2,short,run,42.0,31.0,42.0,57.14,51.61,66.67,-5.5,15.1,0.0,0.0,0.0,0.0,0.0
TB,2,very long,pass,44.0,35.0,42.0,40.910000000000004,40.0,42.86,-0.9,2.9,0.0,0.0,0.0,0.0,0.0
TB,2,very long,run,4.0,12.0,15.0,0.0,25.0,40.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0
TB,3,long,pass,50.0,56.0,33.0,26.0,33.93,42.42,7.9,8.5,20.0,28.57,39.39,8.6,10.8
TB,3,long,run,1.0,6.0,6.0,0.0,33.33,33.33,33.3,0.0,0.0,33.33,50.0,33.3,16.7
TB,3,medium,pass,74.0,78.0,57.0,47.3,46.150000000000006,52.629999999999995,-1.1,6.5,47.3,46.150000000000006,52.629999999999995,-1.1,6.5
TB,3,medium,run,3.0,13.0,23.0,0.0,53.849999999999994,60.870000000000005,53.8,7.0,0.0,53.849999999999994,60.870000000000005,53.8,7.0
TB,3,short,pass,54.0,34.0,36.0,57.410000000000004,70.59,61.11,13.2,-9.5,57.410000000000004,70.59,61.11,13.2,-9.5
TB,3,short,run,40.0,27.0,28.0,65.0,59.260000000000005,75.0,-5.7,15.7,65.0,66.67,75.0,1.7,8.3
TB,3,very long,pass,37.0,40.0,37.0,10.81,25.0,40.54,14.2,15.5,0.0,12.5,29.73,12.5,17.2
TB,3,very long,run,2.0,4.0,6.0,0.0,25.0,33.33,25.0,8.3,0.0,0.0,16.669999999999998,0.0,16.7
TB,4,long,pass,3.0,3.0,1.0,66.67,66.67,100.0,0.0,33.3,66.67,66.67,100.0,0.0,33.3
TB,4,medium,pass,6.0,5.0,1.0,33.33,60.0,100.0,26.7,40.0,33.33,60.0,100.0,26.7,40.0
TB,4,medium,run,,1.0,,,0.0,,,,,0.0,,,
TB,4,short,pass,9.0,1.0,3.0,77.78,0.0,0.0,-77.8,0.0,77.78,0.0,0.0,-77.8,0.0
TB,4,short,run,12.0,9.0,9.0,41.67,88.89,66.67,47.2,-22.2,41.67,88.89,77.78,47.2,-11.1
TB,4,very long,pass,1.0,2.0,,0.0,50.0,,50.0,,0.0,50.0,,50.0,
TEN,1,long,pass,142.0,184.0,176.0,47.18,45.11,48.3,-2.1,3.2,0.0,0.0,0.0,0.0,0.0
TEN,1,long,run,245.0,209.0,232.0,35.510000000000005,37.8,31.47,2.3,-6.3,0.0,0.0,0.0,0.0,0.0
TEN,1,medium,pass,4.0,2.0,3.0,50.0,50.0,33.33,0.0,-16.7,0.0,0.0,0.0,0.0,0.0
TEN,1,medium,run,6.0,12.0,7.0,50.0,33.33,57.14,-16.7,23.8,0.0,0.0,0.0,0.0,0.0
TEN,1,short,pass,1.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
TEN,1,short,run,6.0,4.0,2.0,50.0,25.0,0.0,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0
TEN,1,very long,pass,9.0,13.0,19.0,44.440000000000005,53.849999999999994,36.84,9.4,-17.0,0.0,0.0,0.0,0.0,0.0
TEN,1,very long,run,12.0,4.0,4.0,33.33,75.0,25.0,41.7,-50.0,0.0,0.0,0.0,0.0,0.0
TEN,2,long,pass,72.0,79.0,79.0,38.89,44.3,31.65,5.4,-12.6,0.0,0.0,0.0,0.0,0.0
TEN,2,long,run,46.0,55.0,29.0,34.78,23.64,41.38,-11.1,17.7,0.0,0.0,0.0,0.0,0.0
TEN,2,medium,pass,51.0,45.0,56.0,50.980000000000004,40.0,51.790000000000006,-11.0,11.8,0.0,0.0,0.0,0.0,0.0
TEN,2,medium,run,60.0,45.0,59.0,40.0,40.0,44.07,0.0,4.1,0.0,0.0,0.0,0.0,0.0
TEN,2,short,pass,16.0,11.0,20.0,50.0,36.36,40.0,-13.6,3.6,0.0,0.0,0.0,0.0,0.0
TEN,2,short,run,20.0,36.0,33.0,45.0,52.78,48.480000000000004,7.8,-4.3,0.0,0.0,0.0,0.0,0.0
TEN,2,very long,pass,36.0,38.0,53.0,41.67,36.84,37.74,-4.8,0.9,0.0,0.0,0.0,0.0,0.0
TEN,2,very long,run,18.0,15.0,14.0,50.0,6.67,21.43,-43.3,14.8,0.0,0.0,0.0,0.0,0.0
TEN,3,long,pass,41.0,43.0,36.0,29.270000000000003,25.580000000000002,41.67,-3.7,16.1,24.39,23.26,38.89,-1.1,15.6
TEN,3,long,run,6.0,4.0,3.0,33.33,25.0,0.0,-8.3,-25.0,33.33,0.0,0.0,-33.3,0.0
TEN,3,medium,pass,62.0,65.0,56.0,37.1,38.46,33.93,1.4,-4.5,37.1,36.919999999999995,33.93,-0.2,-3.0
TEN,3,medium,run,11.0,9.0,7.0,45.45,44.440000000000005,42.86,-1.0,-1.6,36.36,44.440000000000005,42.86,8.1,-1.6
TEN,3,short,pass,31.0,26.0,27.0,54.84,50.0,44.440000000000005,-4.8,-5.6,54.84,50.0,48.15,-4.8,-1.9
TEN,3,short,run,30.0,21.0,36.0,70.0,85.71,69.44,15.7,-16.3,73.33,85.71,69.44,12.4,-16.3
TEN,3,very long,pass,30.0,35.0,36.0,20.0,11.43,19.439999999999998,-8.6,8.0,6.67,2.86,13.889999999999999,-3.8,11.0
TEN,3,very long,run,6.0,6.0,14.0,0.0,33.33,42.86,33.3,9.5,0.0,16.669999999999998,14.29,16.7,-2.4
TEN,4,long,pass,1.0,1.0,3.0,0.0,0.0,33.33,0.0,33.3,0.0,0.0,0.0,0.0,0.0
TEN,4,medium,pass,1.0,3.0,3.0,0.0,33.33,0.0,33.3,-33.3,0.0,33.33,0.0,33.3,-33.3
TEN,4,medium,run,1.0,,1.0,100.0,,100.0,,,100.0,,100.0,,
TEN,4,short,pass,2.0,6.0,7.0,100.0,66.67,42.86,-33.3,-23.8,100.0,66.67,42.86,-33.3,-23.8
TEN,4,short,run,7.0,7.0,6.0,85.71,85.71,83.33,0.0,-2.4,85.71,85.71,83.33,0.0,-2.4
TEN,4,very long,pass,5.0,1.0,3.0,20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
TEN,4,very long,run,,2.0,,,0.0,,,,,0.0,,,
WAS,1,long,pass,206.0,264.0,219.0,41.75,42.8,50.68,1.0,7.9,0.0,0.0,0.0,0.0,0.0
WAS,1,long,run,248.0,163.0,285.0,30.65,31.900000000000002,40.35,1.3,8.4,0.0,0.0,0.0,0.0,0.0
WAS,1,medium,pass,2.0,8.0,5.0,50.0,50.0,60.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
WAS,1,medium,run,14.0,5.0,14.0,42.86,40.0,78.57,-2.9,38.6,0.0,0.0,0.0,0.0,0.0
WAS,1,short,pass,1.0,5.0,4.0,0.0,40.0,25.0,40.0,-15.0,0.0,0.0,0.0,0.0,0.0
WAS,1,short,run,5.0,5.0,16.0,40.0,40.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
WAS,1,very long,pass,7.0,8.0,13.0,42.86,12.5,7.6899999999999995,-30.4,-4.8,0.0,0.0,0.0,0.0,0.0
WAS,1,very long,run,4.0,4.0,8.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAS,2,long,pass,74.0,103.0,96.0,44.59,45.629999999999995,39.58,1.0,-6.0,0.0,0.0,0.0,0.0,0.0
WAS,2,long,run,64.0,45.0,47.0,39.06,15.559999999999999,48.94,-23.5,33.4,0.0,0.0,0.0,0.0,0.0
WAS,2,medium,pass,68.0,56.0,74.0,51.470000000000006,48.209999999999994,58.10999999999999,-3.3,9.9,0.0,0.0,0.0,0.0,0.0
WAS,2,medium,run,79.0,41.0,66.0,49.370000000000005,60.980000000000004,46.97,11.6,-14.0,0.0,0.0,0.0,0.0,0.0
WAS,2,short,pass,19.0,35.0,20.0,57.89,37.14,70.0,-20.8,32.9,0.0,0.0,0.0,0.0,0.0
WAS,2,short,run,33.0,30.0,64.0,54.55,66.67,53.12,12.1,-13.6,0.0,0.0,0.0,0.0,0.0
WAS,2,very long,pass,32.0,28.0,54.0,28.12,39.290000000000006,42.59,11.2,3.3,0.0,0.0,0.0,0.0,0.0
WAS,2,very long,run,18.0,10.0,15.0,33.33,30.0,33.33,-3.3,3.3,0.0,0.0,0.0,0.0,0.0
WAS,3,long,pass,38.0,47.0,43.0,42.11,29.79,32.56,-12.3,2.8,36.84,29.79,30.23,-7.1,0.4
WAS,3,long,run,3.0,2.0,6.0,33.33,50.0,66.67,16.7,16.7,0.0,50.0,50.0,50.0,0.0
WAS,3,medium,pass,67.0,49.0,68.0,29.849999999999998,32.65,42.65,2.8,10.0,28.360000000000003,32.65,41.18,4.3,8.5
WAS,3,medium,run,9.0,9.0,12.0,44.440000000000005,66.67,58.330000000000005,22.2,-8.3,44.440000000000005,55.559999999999995,50.0,11.1,-5.6
WAS,3,short,pass,34.0,38.0,42.0,47.06,47.370000000000005,52.38,0.3,5.0,47.06,50.0,52.38,2.9,2.4
WAS,3,short,run,34.0,27.0,45.0,67.65,62.96000000000001,80.0,-4.7,17.0,67.65,62.96000000000001,82.22,-4.7,19.3
WAS,3,very long,pass,39.0,38.0,35.0,30.769999999999996,28.95,25.71,-1.8,-3.2,12.82,10.530000000000001,14.29,-2.3,3.8
WAS,3,very long,run,5.0,7.0,11.0,40.0,42.86,54.55,2.9,11.7,0.0,14.29,36.36,14.3,22.1
WAS,4,long,pass,1.0,3.0,1.0,0.0,33.33,0.0,33.3,-33.3,0.0,33.33,0.0,33.3,-33.3
WAS,4,medium,pass,5.0,4.0,7.0,40.0,25.0,100.0,-15.0,75.0,40.0,25.0,100.0,-15.0,75.0
WAS,4,medium,run,,,1.0,,,100.0,,,,,100.0,,
WAS,4,short,pass,5.0,14.0,9.0,40.0,64.29,77.78,24.3,13.5,40.0,64.29,77.78,24.3,13.5
WAS,4,short,run,12.0,6.0,18.0,58.330000000000005,83.33,77.78,25.0,-5.5,66.67,83.33,77.78,16.7,-5.5
WAS,4,very long,pass,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAS,4,very long,run,,1.0,1.0,,0.0,100.0,,100.0,,0.0,100.0,,100.0
ARI,3,,,231.0,223.0,192.0,,,,,,35.5,39.46,43.230000000000004,4.0,3.8
ARI,4,,,41.0,34.0,18.0,,,,,,43.9,44.12,44.440000000000005,0.2,0.3
ATL,3,,,193.0,225.0,207.0,,,,,,42.49,40.0,39.61,-2.5,-0.4
ATL,4,,,18.0,19.0,31.0,,,,,,50.0,42.11,67.74,-7.9,25.6
BAL,3,,,226.0,229.0,214.0,,,,,,41.589999999999996,41.05,50.93,-0.5,9.9
BAL,4,,,23.0,17.0,16.0,,,,,,43.480000000000004,70.59,56.25,27.1,-14.3
BUF,3,,,217.0,244.0,237.0,,,,,,51.15,49.59,45.15,-1.6,-4.4
BUF,4,,,16.0,20.0,31.0,,,,,,50.0,60.0,74.19,10.0,14.2
CAR,3,,,202.0,249.0,211.0,,,,,,31.680000000000003,34.14,36.02,2.5,1.9
CAR,4,,,21.0,48.0,30.0,,,,,,57.14,47.92,46.67,-9.2,-1.2
CHI,3,,,217.0,237.0,228.0,,,,,,41.47,41.349999999999994,33.33,-0.1,-8.0
CHI,4,,,24.0,26.0,38.0,,,,,,33.33,50.0,60.529999999999994,16.7,10.5
CIN,3,,,241.0,214.0,214.0,,,,,,47.3,38.32,46.73,-9.0,8.4
CIN,4,,,13.0,19.0,19.0,,,,,,30.769999999999996,47.370000000000005,52.629999999999995,16.6,5.3
CLE,3,,,228.0,266.0,237.0,,,,,,38.6,32.71,29.54,-5.9,-3.2
CLE,4,,,42.0,36.0,44.0,,,,,,54.76,50.0,54.55,-4.8,4.5
DAL,3,,,258.0,242.0,227.0,,,,,,45.35,50.0,37.0,4.6,-13.0
DAL,4,,,23.0,24.0,28.0,,,,,,60.870000000000005,54.169999999999995,35.709999999999994,-6.7,-18.5
DEN,3,,,230.0,218.0,237.0,,,,,,29.13,37.16,39.24,8.0,2.1
DEN,4,,,24.0,20.0,24.0,,,,,,50.0,65.0,66.67,15.0,1.7
DET,3,,,210.0,254.0,213.0,,,,,,40.949999999999996,42.52,47.42,1.6,4.9
DET,4,,,37.0,45.0,35.0,,,,,,54.05,53.33,68.57,-0.7,15.2
GB,3,,,198.0,245.0,204.0,,,,,,39.900000000000006,48.16,40.2,8.3,-8.0
GB,4,,,31.0,26.0,18.0,,,,,,38.71,50.0,50.0,11.3,0.0
HOU,3,,,221.0,250.0,261.0,,,,,,30.320000000000004,37.6,39.08,7.3,1.5
HOU,4,,,26.0,22.0,21.0,,,,,,50.0,36.36,61.9,-13.6,25.5
IND,3,,,228.0,231.0,218.0,,,,,,32.89,35.5,38.07,2.6,2.6
IND,4,,,26.0,32.0,28.0,,,,,,46.150000000000006,50.0,60.709999999999994,3.8,10.7
JAX,3,,,237.0,224.0,204.0,,,,,,41.77,38.84,37.25,-2.9,-1.6
JAX,4,,,30.0,29.0,26.0,,,,,,53.33,44.83,53.849999999999994,-8.5,9.0
KC,3,,,225.0,272.0,255.0,,,,,,49.33,44.12,48.24,-5.2,4.1
KC,4,,,13.0,23.0,21.0,,,,,,76.92,56.52,66.67,-20.4,10.1
LA,3,,,212.0,233.0,222.0,,,,,,39.15,42.059999999999995,36.94,2.9,-5.1
LA,4,,,19.0,22.0,26.0,,,,,,78.95,63.63999999999999,65.38000000000001,-15.3,1.7
LAC,3,,,272.0,236.0,228.0,,,,,,44.12,38.56,40.35,-5.6,1.8
LAC,4,,,28.0,32.0,17.0,,,,,,53.56999999999999,46.88,58.81999999999999,-6.7,11.9
LV,3,,,209.0,213.0,222.0,,,,,,39.71,36.15,35.14,-3.6,-1.0
LV,4,,,24.0,23.0,25.0,,,,,,54.169999999999995,60.870000000000005,56.00000000000001,6.7,-4.9
MIA,3,,,208.0,211.0,210.0,,,,,,36.059999999999995,40.760000000000005,36.67,4.7,-4.1
MIA,4,,,26.0,30.0,31.0,,,,,,53.849999999999994,46.67,48.39,-7.2,1.7
MIN,3,,,236.0,223.0,216.0,,,,,,41.099999999999994,38.12,39.81,-3.0,1.7
MIN,4,,,21.0,28.0,17.0,,,,,,47.620000000000005,60.709999999999994,41.18,13.1,-19.5
NE,3,,,210.0,222.0,214.0,,,,,,35.709999999999994,30.18,35.05,-5.5,4.9
NE,4,,,13.0,25.0,24.0,,,,,,38.46,36.0,58.330000000000005,-2.5,22.3
NO,3,,,217.0,233.0,215.0,,,,,,40.550000000000004,39.06,35.35,-1.5,-3.7
NO,4,,,11.0,19.0,27.0,,,,,,36.36,47.370000000000005,55.559999999999995,11.0,8.2
NYG,3,,,233.0,246.0,230.0,,,,,,38.629999999999995,30.490000000000002,35.65,-8.1,5.2
NYG,4,,,26.0,37.0,37.0,,,,,,50.0,48.65,54.05,-1.4,5.4
NYJ,3,,,239.0,236.0,210.0,,,,,,34.73,25.85,39.519999999999996,-8.9,13.7
NYJ,4,,,28.0,29.0,24.0,,,,,,39.290000000000006,58.620000000000005,41.67,19.3,-17.0
PHI,3,,,267.0,232.0,278.0,,,,,,47.94,46.550000000000004,41.010000000000005,-1.4,-5.5
PHI,4,,,37.0,28.0,31.0,,,,,,72.97,67.86,70.97,-5.1,3.1
PIT,3,,,236.0,240.0,238.0,,,,,,44.92,37.5,39.92,-7.4,2.4
PIT,4,,,15.0,20.0,19.0,,,,,,73.33,45.0,36.84,-28.3,-8.2
SEA,3,,,213.0,206.0,208.0,,,,,,38.5,36.41,37.980000000000004,-2.1,1.6
SEA,4,,,22.0,16.0,19.0,,,,,,59.089999999999996,37.5,52.629999999999995,-21.6,15.1
SF,3,,,243.0,219.0,196.0,,,,,,45.269999999999996,47.49,42.86,2.2,-4.6
SF,4,,,19.0,14.0,16.0,,,,,,36.84,57.14,50.0,20.3,-7.1
TB,3,,,261.0,258.0,226.0,,,,,,39.08,41.86,50.88,2.8,9.0
TB,4,,,31.0,21.0,14.0,,,,,,51.61,66.67,64.29,15.1,-2.4
TEN,3,,,217.0,209.0,215.0,,,,,,36.870000000000005,33.97,37.669999999999995,-2.9,3.7
TEN,4,,,17.0,20.0,23.0,,,,,,52.94,55.00000000000001,39.129999999999995,2.1,-15.9
WAS,3,,,229.0,217.0,262.0,,,,,,35.370000000000005,35.480000000000004,45.04,0.1,9.6
WAS,4,,,25.0,29.0,38.0,,,,,,48.0,55.169999999999995,78.95,7.2,23.8
